category,text
positive,"Sublethal effects of chlorantraniliprole on molting hormone levels and mRNA expressions of three Halloween genes in the rice stem borer, Chilo suppressalis. While sublethal effects of insecticide on insect development have been widely studied, the underlying mechanisms remain elusive. Our previous studies revealed that sublethal concentrations of chlorantraniliprole significantly increased the juvenile hormone levels and resulted in both prolonged developmental time and reduced fecundity in Chilo suppressalis. In the present study, we evaluated the sublethal effects of chlorantraniliprole on molting hormone (MH) levels and mRNA expressions of three Halloween genes including CsCYP307A1, CsCYP306A1 and CsCYP314A1 in C. suppressalis. The results showed that the MH levels in different developmental stages of C. suppressalis were decreased after exposure to LC10 and LC30 of chlorantraniliprole. However, analysis of temporal expression profiles revealed that the mRNA levels of three Halloween genes were not closely correlated with the ecdysteroid titers in C. suppressalis. Notably, the transcript levels of CsCYP307A1, CsCYP306A1 and CsCYP314A1 were induced after treatment with sublethal concentrations of chlorantraniliprole in specific developmental stages. These results indicated that chlorantraniliprole had adverse effects on insect MH biosynthesis, and in addition to the involvement in MH biosynthesis, CsCYP307A1, CsCYP306A1 and CsCYP314A1 may also play important roles in the detoxification metabolism of chlorantraniliprole in C. suppressalis. "
positive,"A gut-specific chitinase gene essential for regulation of chitin content of peritrophic matrix and growth of Ostrinia nubilalis larvae. Chitinases belong to a large and diverse family of hydrolytic enzymes that break down glycosidic bonds of chitin. However, very little is known about the function of chitinase genes in regulating the chitin content in peritrophic matrix (PM) of the midgut in insects. We identified a cDNA putatively encoding a chitinase (OnCht) in European corn borer (ECB; Ostrinia nubilalis). The OnCht transcript was predominately found in larval midgut but undetectable in eggs, pupae, or adults. When the larvae were fed on an artificial diet, the OnCht transcript level increased by 4.4-fold but the transcript level of a gut-specific chitin synthase (OnCHS2) gene decreased by 2.5-fold as compared with those of unfed larvae. In contrast, when the larvae were fed with the food and then starved for 24h, the OnCht transcript level decreased by 1.8-fold but the transcript level of OnCHS2 increased by 1.8-fold. Furthermore, there was a negative relationship between OnCht transcript level and chitin content in the midgut. By using a feeding-based RNAi technique, we were able to reduce the OnCht transcript level by 63-64% in the larval midgut. Consequently, these larvae showed significantly increased chitin content (26%) in the PM but decreased larval body weight (54%) as compared with the control larvae fed on the diet containing GFP dsRNA. Therefore, for the first time, we provide strong evidence that OnCht plays an important role in regulating chitin content of the PM and subsequently affecting the growth and development of the ECB larvae. "
negative,"Mitochondrial genome characterization of Tecia solanivora (Lepidoptera: Gelechiidae) and its phylogenetic relationship with other lepidopteran insects. The complete mitogenome of the potato tuber moth Tecia solanivora (Lepidoptera: Gelechiidae) was sequenced, annotated, characterized and compared with 140 species of the order Lepidoptera. The circular genome is 15,251 bp, containing 37 genes (13 protein-coding genes (PCGs), two rRNA genes, 22 tRNA genes and an A+T-rich region). The gene arrangement was identical to other lepidopteran mitogenomes but different from the ancestral arrangement found in most insects for the tRNA-Met gene (A+T-region, tRNA-I, tRNA-Q, tRNA-M). The mitogenome of T. solanivora is highly A+T-biased (78.2%) and exhibits negative AT- and GC-skews. All PCGs are initiated by canonical ATN start codons, except for Cytochrome Oxidase subunit 1 (COI), which is initiated by CGA. Most PCGs have a complete typical stop codon (TAA). Only NAD1 has a TAG stop codon and the COII and NAD5 genes have an incomplete stop codon consisting of just a T. The A+T-rich region is 332 bp long and contains common features found in lepidopteran mitogenomes, including the 'ATAGA' motif, a 17 bp poly (T) stretch and a (AT)8 element preceded by the 'ATTTA' motif. Other tandem repeats like (TAA)4 and (TAT)7 were found, as well as (T)6 and (A)10 mononucleotide repeat elements. Finally, this mitogenome has 20 intergenic spacer regions. The phylogenetic relationship of T. solanivora with 28 other lepidopteran families (12 superfamilies) showed that taxonomic classification by morphological features coincides with the inferred phylogeny. Thus, the Gelechiidae family represents a monophyletic group, suggesting that T. solanivora and Pectinophora gossypiella have a recent common ancestor. "
negative,"Identification of the Mamestra configurata (Lepidoptera: Noctuidae) peritrophic matrix proteins and enzymes involved in peritrophic matrix chitin metabolism. The peritrophic matrix (PM) is essential for insect digestive system physiology as it protects the midgut epithelium from damage by food particles, pathogens, and toxins. The PM is also an attractive target for development of new pest control strategies due to its per os accessibility. To understand how the PM performs these functions, the molecular architecture of the PM was examined using genomic and proteomic approaches in Mamestra configurata (Lepidoptera: Noctuidae), a major pest of cruciferous oilseed crops in North America. Liquid chromatography-tandem mass spectrometry analyses of the PM identified 82 proteins classified as: (i) peritrophins, including a new class with a CBDIII domain; (ii) enzymes involved in chitin modification (chitin deacetylases), digestion (serine proteases, aminopeptidases, carboxypeptidases, lipases and α-amylase) or other reactions (β-1,3-glucanase, alkaline phosphatase, dsRNase, astacin, pantetheinase); (iii) a heterogenous group consisting of polycalin, REPATs, serpin, C-Type lectin and Lsti99 / Lsti201 and 3 novel proteins without known orthologs. The genes encoding PM proteins were expressed predominantly in the midgut. cDNAs encoding chitin synthase-2 (McCHS-2), chitinase (McCHI), and β-N-acetylglucosaminidase (McNAG) enzymes, involved in PM chitin metabolism, were also identified. McCHS-2 expression was specific to the midgut indicating that it is responsible for chitin synthesis in the PM, the only chitinous material in the midgut. In contrast, the genes encoding the chitinolytic enzymes were expressed in multiple tissues. McCHS-2, McCHI, and McNAG were expressed in the midgut of feeding larvae, and NAG activity was present in the PM. This information was used to generate an updated model of the lepidopteran PM architecture.  "
negative,"A de novo transcriptome of European pollen beetle populations and its analysis, with special reference to insecticide action and resistance. The pollen beetle Meligethes aeneus is the most important coleopteran pest in European oilseed rape cultivation, annually infesting millions of hectares and responsible for substantial yield losses if not kept under economic damage thresholds. This species is primarily controlled with insecticides but has recently developed high levels of resistance to the pyrethroid class. The aim of the present study was to provide a transcriptomic resource to investigate mechanisms of resistance. cDNA was sequenced on both Roche (Indianapolis, IN, USA) and Illumina (LGC Genomics, Berlin, Germany) platforms, resulting in a total of ∼53 m reads which assembled into 43 396 expressed sequence tags (ESTs). Manual annotation revealed good coverage of genes encoding insecticide target sites and detoxification enzymes. A total of 77 nonredundant cytochrome P450 genes were identified. Mapping of Illumina RNAseq sequences (from susceptible and pyrethroid-resistant strains) against the reference transcriptome identified a cytochrome P450 (CYP6BQ23) as highly overexpressed in pyrethroid resistance strains. Single-nucleotide polymorphism analysis confirmed the presence of a target-site resistance mutation (L1014F) in the voltage-gated sodium channel of one resistant strain. Our results provide new insights into the important genes associated with pyrethroid resistance in M. aeneus. Furthermore, a comprehensive EST resource is provided for future studies on insecticide modes of action and resistance mechanisms in pollen beetle.  "
positive,"Study of the aminopeptidase N gene family in the lepidopterans Ostrinia nubilalis (Hübner) and Bombyx mori (L.): sequences, mapping and expression. Aminopeptidases N (APNs) are a class of ectoenzymes present in lepidopteran larvae midguts, involved in the Bacillus thuringiensis (Bt) toxins mode of action. In the present work, seven aminopeptidases have been cloned from the midgut of Ostrinia nubilalis, the major Lepidopteran corn pest in the temperate climates. Six sequences were identified as APNs because of the presence of the HEXXH(X)18E and GAMEN motifs, as well as the signal peptide and the GPI-anchor sequences. The remaining sequence did not contain the two cellular targeting signals, indicating it belonged to the puromycin-sensitive aminopeptidase (PSA) family. An in silico analysis allowed us to find orthologous sequences in Bombyx mori. A phylogenetic study of lepidopteran aminopeptidase sequences resulted in their clustering into nine classes. Linkage analysis revealed that the onapn genes as well as all bmapn genes clustered in a single linkage group. O. nubilalis aminopeptidases were expressed in all larval instars. In 5th instar larvae tissues, apns transcripts were found mainly in midguts while apn8 was also highly expressed in Malpighian tubules, and psa showed an ubiquitous expression pattern in O. nubilalis and B. mori. The sequence homology and gene organization of apns suggest a single origin from an ancestral lepidopteran apn gene. "
positive,"Expression Patterns, Molecular Characterization, and Response to Host Stress of CYP Genes from Phenacoccus solenopsis (Hemiptera: Pseudococcidae). The quarantine insect pest Phenacoccus solenopsis (Hemiptera: Pseudococcidae) has a broad host range and is distributed worldwide. Each year, P. solenopsis causes significant crop losses. The detoxification of various xenobiotic compounds involves the cytochrome P450 monooxygenase (CYP) superfamily of enzymes. However, the functions of CYPs in P. solenopsis are poorly understood. In the present study, P. solenopsis was reared from the egg to the adult stage on three host plants: Tomato, cotton, and hibiscus. Thirty-seven P. solenopsis CYP genes were identified and their phylogenetic relationships were analyzed. Eleven CYP genes (PsCYP4NT1, PsCYP4G219, PsCYP6PZ1, PsCYP6PZ5, PsCYP301B1, PsCYP302A1, PsCYP305A22, PsCYP315A1, PsCYP353F1, PsCYP3634A1, and PsCYP3635A2) were selected for quantitative real-time PCR analysis. The results demonstrated marked differences in CYP expression levels in P. solenopsis grown on different host plants. The results will aid the molecular characterization of CYPs and will increase our understanding of CYP expression patterns in P. solenopsis during development and growth on different hosts. "
positive,"RNA interference in Nilaparvata lugens (Homoptera: Delphacidae) based on dsRNA ingestion. BACKGROUND: An efficient and convenient RNA interference (RNAi) technique involving double-stranded RNA (dsRNA) ingestion is useful for gene function studies of non-model insects. RESULTS: Three dsRNAs targeting different sites within a gene encoding vacuolar ATP synthase subunit E (V-ATPase-E, 21E01) were synthesised for RNAi in Nilaparvata lugens. dsRNA was found to be stable in 0.1 g mL(-1) sucrose solution, but unstable in artificial fodder. Therefore, dsRNAs were orally delivered into N. lugens in 0.1 g mL(-1) sucrose solution. RNAi was induced by all three of the dsRNAs at 0.05 µg µL(-1) in N. lugens. Time dynamics analysis of gene silencing indicated that significant suppression of the target gene began as early as 2 days after ingestion of ds2-21E01 and ds3-21E01. However, significant repressive effects were recorded up to 10 days after exposure to ds1-21E01. The maximum reduction in target gene mRNA was observed after 10 days of treatment, with suppression ratios induced by ds1-21E01, ds2-21E01 and ds3-21E01 of 41, 55 and 48% respectively. CONCLUSION: An efficient and convenient RNAi technique involving dsRNA ingestion has been successfully developed for N. lugens. This will be a useful tool for further functional genomic investigation in this organism. "
negative,"Complete Genome Sequence of a Klebsiella pneumoniae Strain Isolated from a Known Cotton Insect Boll Vector. Klebsiella pneumoniae (associated with bacterial pneumonia) was previously isolated from Nezara viridula, a significant vector of cotton boll-rot pathogens. We provide the first annotated genome sequence of the cotton opportunistic strain K. pneumoniae 5-1. This data provides guidance to study the bases of cotton pathogenesis by bacteria associated with vectors.  "
negative,"Gambol and Tc1 are two distinct families of DD34E transposons: analysis of the Anopheles gambiae genome expands the diversity of the IS630-Tc1-mariner superfamily. Tc1 is a family of DNA transposons found in diverse organisms including vertebrates, invertebrates and fungi. Tc1 belongs to the IS630-Tc1-mariner superfamily, which is characterized by common 'TA' target site and conserved D(Asp)DE(Glu) or DDD catalytic triad. All functional Tc1-like transposons contain a transposase with a DD34E catalytic triad. We conducted a systematic analysis of DD34E transposons in the African malaria mosquito, Anopheles gambiae, using a reiterative and exhaustive search program. In addition to previously described Tc1-like elements, we uncovered 26 new DD34E transposons including a novel family that we named gambol. Designation of family status to gambol is based on phylogenetic analyses of transposase sequences that showed gambol and Tc1 transposons as distinct clades that were separated by mariner and other families of the IS630-Tc1-mariner superfamily. The distinction between Tc1 and gambol is also consistent with the unique TIRs in gambol elements and the presence of a 'W[I / L / V]DEDC' signature near their N-termini. This signature is predicted as part of the 'RED' domain, a component of the 'PAI' and 'RED' DNA binding domains in Tc1 and possibly mariner. Although gambol appears to be related to a few DD34E transposons from cyanobacteria and fungi, no gambol has been reported in any other insects or animals thus far. Several gambol and Tc1 elements have intact ORFs and different genomic copies with high sequence identity, which suggests that they may have been recently active. "
negative,"Limited Genetic Structure of Gypsy Moth Populations Reflecting a Recent History in Europe. The gypsy moth, Lymantria dispar, a prominent polyphagous species native to Eurasia, causes severe impacts in deciduous forests during irregular periodical outbreaks. This study aimed to describe the genetic structure and diversity among European gypsy moth populations. Analysis of about 500 individuals using a partial region of the mitochondrial COI gene, L. dispar was characterized by low genetic diversity, limited population structure, and strong evidence that all extant haplogroups arose via a single Holocene population expansion event. Overall 60 haplotypes connected to a single parsimony network were detected and genetic diversity was highest for the coastal populations Croatia, Italy, and France, while lowest in continental populations. Phylogenetic reconstruction resulted in three groups that were geographically located in Central Europe, Dinaric Alps, and the Balkan Peninsula. In addition to recent events, the genetic structure reflects strong gene flow and the ability of gypsy moth to feed on about 400 deciduous and conifer species. Distinct genetic groups were detected in populations from Georgia. This remote population exhibited haplotypes intermediate to the European L. dispar dispar, Asian L. dispar asiatica, and L. dispar japonica clusters, highlighting this area as a possible hybridization zone of this species for future studies applying genomic approaches. "
negative,"Characterization of genomic DNA encoding cecropins from an Aedes albopictus mosquito cell line. We used cDNA probes from Aedes albopictus mosquito cecropins AalCecA, B, and C to obtain genomic DNA copies and flanking DNA. Two gene copies (AalCecA1 and A2, AalCecB1 and B2, AalCecC1 and C2) encoding each of the three mature cecropin peptides were recovered. All these genes had a similar organization, into two exons interrupted by a single short intron. AalCecA1 and AalCecA2 encode mature protein products that differ by one amino acid residue, while AalCecB1 and AalCecB2, AalCecC1 and AalCecC2 encode identical mature cecropin peptides, respectively. The AalCecB and C gene pairs each share a common intergenic region of approximately 1 kb, with the two coding regions transcribed in opposite directions. With the exception of small insertions / deletions, the intergenic spacer region was highly conserved between the B1 / C1 and B2 / C2 clones. In transfected cells, 0.8 kb of upstream sequence was sufficient for inducible expression of AalCecA1. Within this region, a 28 bp sequence at positions -192 to -165 upstream of the transcription initiation site was found to contain a potential regulatory element. In electrophoretic mobility shift assays, synthetic double-stranded DNA containing this 28 bp sequence retarded protein in cytoplasmic and nuclear extracts from C7-10 cells. "
negative,"Social evolution. Genomic signatures of evolutionary transitions from solitary to group living. The evolution of eusociality is one of the major transitions in evolution, but the underlying genomic changes are unknown. We compared the genomes of 10 bee species that vary in social complexity, representing multiple independent transitions in social evolution, and report three major findings. First, many important genes show evidence of neutral evolution as a consequence of relaxed selection with increasing social complexity. Second, there is no single road map to eusociality; independent evolutionary transitions in sociality have independent genetic underpinnings. Third, though clearly independent in detail, these transitions do have similar general features, including an increase in constrained protein evolution accompanied by increases in the potential for gene regulation and decreases in diversity and abundance of transposable elements. Eusociality may arise through different mechanisms each time, but would likely always involve an increase in the complexity of gene networks.  "
positive,"RNAi-Mediated Knockdown of Tssk1 and Tektin1 Genes Impair Male Fertility in Bactrocera dorsalis. The genetic-based sterile insect technique (SIT) is an effective and environmentally safe strategy to diminish populations of agricultural and horticultural insect pests. Functional characterization of genes related to male fertility can enhance the genetic-based SIT. Tssk1 has been involved to control male fertility in both mammals and insects. Moreover, Tektin1 has also been revealed to influence male fertility in both human and mammals. These findings suggested that Tssk1 and Tektin1 identified from Bactrocera dorsalis could be required for male fertility in B. dorsalis. In this study, expression profiles of these two genes were studied at different developmental stages and in various tissues of adult males. Remarkably, it was found that Tssk1 and Tektin1 were highly expressed in the testis of mature adult males of B. dorsalis. Furthermore, Tssk1 and Tektin1 genes were downregulated by using the RNA interference (RNAi) method. Fertility assays including egg laying, hatching, and spermatozoa count were also performed to investigate male fertility of B. dorsalis. Results showed that knockdown of Tssk1 and Tektin1 caused male sterility up to 58.99% and 64.49%, respectively. As expected, the total numbers of spermatozoa were also significantly reduced by 65.83% and 73.9%, respectively. These results suggested that male sterility was happened wing to the low number of spermatozoa. In conclusion, we demonstrate that Tssk1 and Tektin1 are the novel agents that could be used to enhance the genetic-based SIT, or their double-stranded RNA (dsRNA) can be used as biopesticides to control the population of B. dorsalis. "
negative,"Estimation of long terminal repeat element content in the Helicoverpa zea genome from high-throughput sequencing of bacterial artificial chromosome pools. The lepidopteran pest insect Helicoverpa zea feeds on cultivated corn and cotton across the Americas where control remains challenging owing to the evolution of resistance to chemical and transgenic insecticidal toxins, yet genomic resources remain scarce for this species. A bacterial artificial chromosome (BAC) library having a mean genomic insert size of 145 ± 20 kbp was created from a laboratory strain of H. zea, which provides ∼12.9-fold coverage of a 362.8 ± 8.8 Mbp (0.37 ± 0.09 pg) flow cytometry estimated haploid genome size. Assembly of Illumina HiSeq 2000 reads generated from 14 pools that encompassed all BAC clones resulted in 165 485 genomic contigs (N50 = 3262 bp; 324.6 Mbp total). Long terminal repeat (LTR) protein coding regions annotated from 181 contigs included 30 Ty1 / copia, 78 Ty3 / gypsy, and 73 BEL / Pao elements, of which 60 (33.1%) encoded all five functional polyprotein (pol) domains. Approximately 14% of LTR elements are distributed non-randomly across pools of BAC clones. "
negative,"Ant genomics sheds light on the molecular regulation of social organization. Ants are powerful model systems for the study of cooperation and sociality. In this review, we discuss how recent advances in ant genomics have contributed to our understanding of the evolution and organization of insect societies at the molecular level.  "
negative,"Two different farnesyl diphosphate synthase genes exist in the genome of the green peach aphid, Myzus persicae. Farnesyl diphosphate synthase (FPS; EC 2.5.1.1, 2.5.1.10) catalyzes biosynthesis of farnesyl diphosphate, which is important to insects as the precursor of juvenile hormone and the substrate for (E)-beta-farnesene synthase. Here, two FPS cDNAs were isolated from the green peach aphid, Myzus persicae (EU334430 and EU334431). Their shared identity within the coding region is approximately 82%. The deduced amino acid sequences of the two M. persicae FPS cDNAs have the highly conserved motifs characteristic of most known FPSs. Phylogenetic analyses showed that they are closely related to other insect FPSs. Homology modeling of structures suggested a very good fit between the three-dimensional structures of the two putative M. persicae FPSs (designated as MpFPS1 and MpFPS2) and the avian FPS crystal structure. The corresponding genomic DNA sequences were subsequently determined (EU429295 and EU429296). Sequence comparisons revealed a different splicing pattern between the two MpFPS genes. Furthermore, the two MpFPS genes exhibited a seemingly very primitive gene-splicing pattern at 5' ends but a gene-splicing style similar to mammalian FPS genes at 3' ends. These data, combined with results of Southern blotting, suggest that M. persicae contains two different FPS genes. This is the first report that two different FPS genes exist in a hemipteran insect. "
negative,"Quinolizidine and Pyrrolizidine Alkaloid Chemical Ecology - a Mini-Review on Their Similarities and Differences. This mini-review summarizes over 40 years of research on quinolizidine (QAs) and pyrrolizidine alkaloids (PAs). Emphasis is on the chemical ecology of both groups of alkaloids, which serve as general defense compounds against herbivores for the plants producing them. For QAs and PAs, a number of insects (aphids, moths, beetles) have acquired tolerance. These specialists store the alkaloids and use them as defense chemicals against predators. In some PA sequestering moths, the adaptation is even more intricate and advanced. PAs can function as a morphogen to induce the formation of male coremata, inflatable organs that dissipate pheromones. In these insects, PAs are additionally used as a precursor for male pheromones. Female moths utilize their own PAs and those obtained from males via the spermatophore as nuptial gift, to transfer them to the eggs that thus become chemically protected. Novel genomic technologies will allow deeper insights in the molecular evolution of these two classes of alkaloids in plant-insect interactions. "
positive,"Life-span phenotypes of elav and Rbp9 in Drosophila suggest functional cooperation of the two ELAV-family protein genes. The ELAV family of RNA-binding proteins is involved in various aspects of the post-transcriptional regulation of gene expression, from alternative splicing to translation. The members of this family have been shown to interact with each other and have been suggested to function as homo- and / or hetero-multimers. However, the functional interactions among them have not been demonstrated in vivo. In this study, we examined the genetic interaction between elav and Rbp9, two of the three genes encoding ELAV-family proteins in Drosophila. Mutants of both elav and Rbp9 showed shorter life spans than the control, with elav showing a shorter life span than Rbp9. The survival curve of elav-Rbp9 double-mutant flies was indistinguishable from that of elav single-mutant flies, suggesting that both mutations affect longevity through the same pathway. Considering the fact that both genes are co-expressed in adult neurons, we hypothesize that ELAV and Rbp9 cooperate to maintain the functional integrity of the adult nervous system. "
negative,"Attenuated virulence and genomic reductive evolution in the entomopathogenic bacterial symbiont species, Xenorhabdus poinarii. Bacteria of the genus Xenorhabdus are symbionts of soil entomopathogenic nematodes of the genus Steinernema. This symbiotic association constitutes an insecticidal complex active against a wide range of insect pests. Unlike other Xenorhabdus species, Xenorhabdus poinarii is avirulent when injected into insects in the absence of its nematode host. We sequenced the genome of the X. poinarii strain G6 and the closely related but virulent X. doucetiae strain FRM16. G6 had a smaller genome (500-700 kb smaller) than virulent Xenorhabdus strains and lacked genes encoding potential virulence factors (hemolysins, type 5 secretion systems, enzymes involved in the synthesis of secondary metabolites, and toxin-antitoxin systems). The genomes of all the X. poinarii strains analyzed here had a similar small size. We did not observe the accumulation of pseudogenes, insertion sequences or decrease in coding density usually seen as a sign of genomic erosion driven by genetic drift in host-adapted bacteria. Instead, genome reduction of X. poinarii seems to have been mediated by the excision of genomic blocks from the flexible genome, as reported for the genomes of attenuated free pathogenic bacteria and some facultative mutualistic bacteria growing exclusively within hosts. This evolutionary pathway probably reflects the adaptation of X. poinarii to specific host.  "
negative,"Raalin, a transcript enriched in the honey bee brain, is a remnant of genomic rearrangement in Hymenoptera. We identified a predicted compact cysteine-rich sequence in the honey bee genome that we called 'Raalin'. Raalin transcripts are enriched in the brain of adult honey bee workers and drones, with only minimum expression in other tissues or in pre-adult stages. Open-reading frame (ORF) homologues of Raalin were identified in the transcriptomes of fruit flies, mosquitoes and moths. The Raalin-like gene from Drosophila melanogaster encodes for a short secreted protein that is maximally expressed in the adult brain with negligible expression in other tissues or pre-imaginal stages. Raalin-like sequences have also been found in the recently sequenced genomes of six ant species, but not in the jewel wasp Nasonia vitripennis. As in the honey bee, the Raalin-like sequences of ants do not have an ORF. A comparison of the genome region containing Raalin in the genomes of bees, ants and the wasp provides evolutionary support for an extensive genome rearrangement in this sequence. Our analyses identify a new family of ancient cysteine-rich short sequences in insects in which insertions and genome rearrangements may have disrupted this locus in the branch leading to the Hymenoptera. The regulated expression of this transcript suggests that it has a brain-specific function. "
negative,"Site-specific, TALENs-mediated transformation of Bombyx mori. Transposon-based genetic transformation has facilitated insect functional genomics and new strategies of pest management. However, there is a need for alternative, site-specific approaches to overcome limitations of random integration (and associated position-effects) and potential instability of inserted transgenes. Here we describe a transposon-free, site-specific genetic transformation system mediated by transcription activator-like effector nucleases (TALENs) in the silkworm, Bombyx mori, a lepidopteran model insect. We successfully established a site-specific transgenic system with comparable transformation efficiency to transposon-based genetic transformation through microinjection of TALENs mRNA targeting the BmBLOS2 locus and a linearizable donor plasmid encoding an expression cassette of the DsRed2 red fluorescent protein. This system provides a valuable approach for insect transgenesis and will enable future functional gene analysis and generate novel applications in agricultural and medical insect pest-management technologies. "
negative,"A molecular concept of caste in insect societies. The term 'caste' is used to describe the division of reproductive labour that defines eusocial insect societies. The definition of 'caste' has been debated over the last 50 years, specifically with respect to the simplest insect societies; this raises the question of whether a simple categorisation of social behaviour by reproductive state alone is helpful. Gene-level analyses of behaviours of individuals in hymenopteran social insect societies now provide a new empirical base-line for defining caste and understanding the evolution and maintenance of a reproductive division of labour. We review this literature to identify a set of potential molecular signatures that, combined with behavioural, morphological and physiological data, help define caste more precisely; these signatures vary with the type of society, and are likely to be influenced by ecology, life-history, and stage in the colony cycle. We conclude that genomic approaches provide us with additional ways to help quantify and categorise caste, and behaviour in general. "
positive,"Knockdown of NADPH-cytochrome P450 reductase and CYP6MS1 increases the susceptibility of Sitophilus zeamais to terpinen-4-ol. Terpinen-4-ol showed highly insecticidal activity to stored-grain pest Sitophilus zeamais, and cytochrome P450s were strongly induced in response to terpinen-4-ol fumigation. Understanding of the function of P450 enzyme system in the susceptibility to terpinen-4-ol in S. zeamais will benefit the potential application of terpinen-4-ol in controlling stored-grain pests. In the present study, the synergist piperonyl butoxide increased the toxicity of terpinen-4-ol to S. zeamais, with a synergism ratio of 3.5-fold. Two isoforms of NADPH-cytochrome P450 reductase (SzCPR) were identified, with the difference at the N-terminal. SzCPR contained an N-terminal membrane anchor, FMN, FAD, and NADP binding domains. Expression levels of SzCPR were upregulated by tea tree oil (TTO) and its main constituent terpinen-4-ol under different concentrations and time periods. RNAi was generated for S. zeamais by feeding adults dsRNA and the knockdown of SzCPR increased the susceptibility of S. zeamais to terpinen-4-ol, with higher mortality of adults than control under terpinen-4-ol fumigation. Further RNAi analysis showed that P450 gene CYP6MS1 mediated the susceptibility of S. zeamais to terpinen-4-ol. These results revealed that cytochrome P450 enzyme system, especially CYP6MS1 participated in the susceptibility of S. zeamais to terpinen-4-ol. The findings provided a foundation to clarify the metabolic mechanisms of terpinen-4-ol in stored-grain pests. "
negative,"Insight into the genetic components of community genetics: QTL mapping of insect association in a fast-growing forest tree. Identifying genetic sequences underlying insect associations on forest trees will improve the understanding of community genetics on a broad scale. We tested for genomic regions associated with insects in hybrid poplar using quantitative trait loci (QTL) analyses conducted on data from a common garden experiment. The F2 offspring of a hybrid poplar (Populus trichocarpa x P. deltoides) cross were assessed for seven categories of insect leaf damage at two time points, June and August. Positive and negative correlations were detected among damage categories and between sampling times. For example, sap suckers on leaves in June were positively correlated with sap suckers on leaves (P<0.001) but negatively correlated with skeletonizer damage (P<0.01) in August. The seven forms of leaf damage were used as a proxy for seven functional groups of insect species. Significant variation in insect association occurred among the hybrid offspring, including transgressive segregation of susceptibility to damage. NMDS analyses revealed significant variation and modest broad-sense heritability in insect community structure among genets. QTL analyses identified 14 genomic regions across 9 linkage groups that correlated with insect association. We used three genomics tools to test for putative mechanisms underlying the QTL. First, shikimate-phenylpropanoid pathway genes co-located to 9 of the 13 QTL tested, consistent with the role of phenolic glycosides as defensive compounds. Second, two insect association QTL corresponded to genomic hotspots for leaf trait QTL as identified in previous studies, indicating that, in addition to biochemical attributes, leaf morphology may influence insect preference. Third, network analyses identified categories of gene models over-represented in QTL for certain damage types, providing direction for future functional studies. These results provide insight into the genetic components involved in insect community structure in a fast-growing forest tree.  "
negative,"Complete mitochondrial genome of Taharana fasciana (Insecta, Hemiptera: Cicadellidae) and comparison with other Cicadellidae insects. Here, we describe the first complete mitochondrial genome (mitogenome) sequence of the leafhopper Taharana fasciana (Coelidiinae). The mitogenome sequence contains 15,161 bp with an A + T content of 77.9%. It includes 13 protein-coding genes, two ribosomal RNA genes, 22 transfer RNA genes, and one non-coding (A + T-rich) region; in addition, a repeat region is also present (GenBank accession no. KY886913). These genes / regions are in the same order as in the inferred insect ancestral mitogenome. All protein-coding genes have ATN as the start codon, and TAA or single T as the stop codons, except the gene ND3, which ends with TAG. Furthermore, we predicted the secondary structures of the rRNAs in T. fasciana. Six domains (domain III is absent in arthropods) and 41 helices were predicted for 16S rRNA, and 12S rRNA comprised three structural domains and 24 helices. Phylogenetic tree analysis confirmed that T. fasciana and other members of the Cicadellidae are clustered into a clade, and it identified the relationships among the subfamilies Deltocephalinae, Coelidiinae, Idiocerinae, Cicadellinae, and Typhlocybinae. "
negative,"Profile of the mosaic element BTMR1 in the genome of the bumble bee Bombus terrestris (Hymenoptera: Apidae). Co-evolution involving a mariner transposon, Botmar1 and the other repeats contained in the Bombus terrestris genome was investigated. We found that the 5'-region of Botmar1 forms one of the components of a mosaic element, known as B. terrestris mosaic repeat 1 (BTMR1), which is also composed of inner segments originating from two different retrotransposons and a pseudogene corresponding to an RNA methyltransferase cDNA. The fact that BTMR1 is interspersed within chromosomes and the differences in its abundance in different species indicate that it is very probably a mobile element. Nevertheless, the absences of direct or inverted repeats at its ends and of target site duplication indicate that its mobility is not ensured by a cardinal transposable element, but putatively by a Crypton-like element. "
